RegionID,RegionName,State,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
34,Mississippi,MS,31,70900,71000,71100,71300,71500,71700,71800,71800,71700,71600,71600,71500,71400,71500,71700,71800,72000,72300,72400,72600,72800,73000,73100,73100,73000,72800,72500,72200,71900,71500,71100,70600,70200,69900,69800,69800,70100,70500,71000,71500,72000,72300,72500,72700,72800,73000,73200,73300,73300,73100,72600,71800,70800,69700,68700,67900,67500,67300,67200,67200,67300,67400,67600,67900,68100,68300,68400,68400,68500,68700,68800,68800,68900,69000,69200,69400,69500,69600,69600,69600,69700,69700,69800,70000,70100,70200,70200,70100,70000,69900,69800,69800,69800,69900,70100,70200,70300,70400,70600,71200,72200,74200,76800,79700,82500,84900,86900,88500,90100,91900,93800,95700,97300,98500,99300,100000,100500,101200,102100,103400,104900,106400,107900,109500,111000,112200,113100,113700,114300,114800,115300,115400,115400,115300,115200,115400,115700,116100,116300,116000,115600,115000,114500,113900,113200,112600,112200,112000,111900,111800,111700,111400,111100,111000,110900,110800,110500,110200,109800,109100,108500,108300,108600,109400,110500,111600,112100,113500,115700,116900,117200,117200,116400,116100,116200,115800,114700,113700,112900,112200,111400,110800,110500,110600,110500,109200,107100,105700,105200,105000,105000,104600,104200,104300,104300,103800,103300,103000,102900,103000,102900,102400,102200,102200,102000,101500,101000,100700,100400,100000,99500,99200,99000,99100,98800,97800,96800,96300,96300,96600,97100,98000,98800,99200,99600,100400,101100,101800,102200,102500,102900,103600,104600,105200,105600,106000,106400,107000,107400,108000,108800,109500,110000,110500,111200,112100,113100,113800,114500,114700,114700,114800,115000,115000,115000,115200,115500,115700,116100,116700,116800,116600,117000,117800,119200,121300,123000,123400,123200,123500,124700,125900,126800,127400,128200,128700,128400,127800,127700,128400,129400,130200
32,Missouri,MO,18,82500,82600,82600,82700,82800,83000,83300,83800,84400,85200,86000,86800,87500,88100,88600,88900,89100,89400,89600,89800,90200,90700,91200,91700,92100,92500,92900,93200,93500,93800,94100,94400,94700,95100,95500,95900,96300,96800,97200,97600,98100,98600,99000,99300,99800,100200,100600,101000,101400,101900,102300,102800,103400,103900,104400,105000,105500,106100,106700,107300,108000,108600,109200,109800,110300,110800,111400,111900,112400,112900,113500,114100,114700,115300,115900,116500,117200,117900,118500,119100,119600,120100,120500,120900,121400,121900,122400,122900,123300,123800,124200,124600,125000,125200,125400,125500,125700,125800,126100,126400,126700,127000,127400,127800,128400,128900,129500,130000,130600,131300,131900,132600,133300,133900,134600,135200,135700,136200,136500,136900,137200,137500,137700,138000,138400,138800,139100,139400,139600,139800,140000,140100,140200,140200,140100,140000,139800,139600,139300,139100,138800,138600,138400,138200,138000,137800,137300,136800,136300,135800,135400,135000,134700,134500,134200,133900,133500,133100,132500,132000,131500,131000,130600,130200,130100,130100,130100,129900,129400,129100,129000,128700,128400,128000,127800,127600,127000,126200,125600,124700,123900,123600,123400,123300,123200,123000,122700,122300,121800,121200,120900,121200,121400,121100,121000,121100,121300,121500,121600,121700,122000,122200,122300,122400,122800,123200,123400,123600,123600,123700,124000,124200,124400,124700,125000,125300,125500,125700,125800,125800,126000,126100,126100,126100,126500,127100,127400,127500,127900,128700,129300,129900,130500,131100,131600,132000,132500,133000,133500,133900,134500,135100,135600,136100,136600,137000,137500,138100,138700,139200,139900,141000,141800,142400,142800,143400,144000,144500,145100,146000,146800,147700,148900,150000,151100,152300,153400,154300,155000,156100,157500,159000,160300,161100,161600,161900,161600,161400,161800,162200,162800,163700
35,Montana,MT,44,134400,134400,134400,134500,134500,134500,134500,134400,134400,134300,134300,134300,134200,134300,134400,134500,134500,134600,134600,134500,134500,134400,134300,134200,134200,134300,134300,134400,134400,134500,134500,134500,134500,134400,134400,134300,134300,134300,134300,134400,134500,134500,134500,134400,134400,134400,134400,134300,134300,134300,134400,134500,134600,134600,134500,134400,134100,133800,133600,133600,133900,134700,135900,137300,138600,139700,140500,141000,141400,141700,142000,142200,142400,142700,143100,143400,143800,144200,144700,145300,146200,147100,148000,148600,148500,147300,145200,142800,140800,139600,138900,138500,138400,138400,138800,139400,140500,141800,143300,144700,145800,146700,147600,148600,149800,150900,151900,152600,153100,153700,154500,155700,157000,158200,159300,160200,161000,161800,162600,163500,164500,165600,166900,168200,169300,170400,171300,172200,173000,173700,174400,175000,175500,176000,176400,177000,177600,178300,179100,179900,180600,181100,181500,181900,182100,182300,182400,182400,182400,182400,182400,182400,182400,182400,182400,182400,182300,182200,182200,182000,181700,181500,181200,180900,180700,180500,180300,180800,181800,182600,182800,182900,182700,182500,182100,181400,180500,180200,180100,179500,178300,177400,177000,176700,176500,176500,176800,177300,178100,178500,178400,178400,178700,178900,179000,179300,179700,180300,181000,181800,182600,183000,183400,183500,183900,184800,185900,186900,187500,187700,187600,187300,187400,187700,188200,188500,188800,189200,189500,190100,191000,192000,192500,192300,192000,191600,191400,191800,192500,193000,194100,194900,195400,195800,196300,196600,196900,197400,198300,199500,201600,203600,204400,204100,204000,204900,206200,207100,207900,208700,208800,208500,209000,209800,209800,209500,209700,209900,210400,212100,213900,216400,219800,223000,224200,224700,225300,226600,227300,228200,230400,233500,235700,237200,238400,238600,237300,235800,235800,237500,240100,242100
38,Nebraska,NE,38,71600,72500,73500,74500,75500,76400,77300,77900,78500,79000,79500,79700,79900,79900,79800,79600,79600,79500,79600,79600,79800,80000,80100,80300,80500,80600,80700,81000,81300,81600,81900,82300,83100,84100,85600,87700,90600,93900,97100,99900,101900,103400,104300,105000,105700,106600,107600,108400,109100,109600,109800,110000,110200,110500,110500,110300,109600,108100,105700,102500,99300,96500,94400,93000,92300,92200,92300,92700,93200,93700,94200,94700,95100,95300,95600,95700,95900,96100,96300,96700,97000,97300,97500,97900,98500,99000,99700,100500,101300,102100,102800,103600,104200,104800,105600,106500,107600,108700,109700,110500,110900,111100,111200,111500,112200,113100,114200,115100,115800,116100,116200,116100,116200,116300,116600,116900,117400,117900,118400,118900,119300,119700,120000,120300,120600,120800,121000,121100,121100,121000,120900,120900,121000,121000,121000,121000,121000,121000,121000,120800,120600,120300,119900,119500,119100,118800,118500,118400,118300,118200,118200,118200,118200,118200,118300,118300,118300,118300,118300,118200,118200,118200,118300,118500,118700,118800,118900,119100,119300,119500,119700,119600,119300,119000,118600,118300,117800,117600,117400,117400,117400,117300,117100,116800,116600,116700,116900,116600,116500,116500,116600,116500,116600,116900,117100,117500,118100,118400,118800,119500,120100,120300,120300,120600,120800,121000,121300,121900,122400,122700,123100,123300,123400,123700,124100,124400,124500,124600,124800,125200,125600,126100,126600,127100,127600,128200,128900,129600,130400,131100,131600,132200,132700,133300,133600,133900,134400,135200,135800,136400,137000,137700,138100,138400,138800,139400,140100,141100,141900,142500,143100,144200,145200,146300,147300,148000,148600,149400,150100,150900,151700,152500,153500,154400,155300,156300,157400,158400,159400,160200,161100,162200,163500,164600,165500,165900,165900,166200,166900,167800,169000,169900
42,Nevada,NV,35,129600,129400,129400,129300,129400,129500,129600,129900,130200,130600,130900,131100,131200,131300,131300,131400,131500,131600,131900,132300,132700,133100,133500,133900,134100,134200,134400,134500,134600,134800,135000,135200,135300,135500,135700,135800,136000,136300,136700,137100,137600,138100,138600,139200,139800,140500,141100,141600,142000,142400,142800,143300,143700,144100,144700,145300,146000,146800,147600,148300,149000,149800,150600,151400,152200,153200,154200,155300,156600,157900,159100,160200,161100,162000,162700,163200,163800,164400,165200,166100,167200,168400,169700,171000,172600,174300,176400,178700,181500,184800,188600,193000,197900,203100,208700,214900,221700,229300,237700,246500,255100,263100,270000,275800,280800,285300,289500,293500,297400,300600,303200,305400,307100,308700,310200,311600,312800,314100,315300,316700,318100,319000,319200,318500,317100,315100,312800,310400,307900,305600,303000,300300,297700,295000,291900,288800,285400,281800,277900,273400,268000,262100,255900,249900,244200,238600,232700,226800,221400,216300,211300,206500,201600,196700,191600,186400,181100,175800,170500,165800,162000,159000,156800,155100,154100,153600,153500,152900,151300,149900,149600,148700,147200,145800,144300,142800,141300,139600,138200,136900,135500,133700,132100,130900,130000,128900,128300,127700,127200,127400,127700,128100,128600,129300,130100,131700,133800,135700,137200,139100,141300,143200,145200,147800,151500,155900,160000,163300,166500,169400,171800,173800,175600,177100,178600,180200,182000,183600,185000,186300,187400,188400,189800,191600,193500,195000,196200,197500,198700,200300,202100,203700,205200,206700,207900,209300,210800,212500,214000,215800,217800,219500,220500,221600,223300,225100,226900,228800,230300,231900,234000,236500,239000,241600,244100,246100,247900,250400,253000,255300,257500,260900,264500,266900,268900,271600,274600,277400,280600,284200,287800,290500,291900,293400,295300,296200,295600,294400,293500,293000,292200,291800
39,New Hampshire,NH,42,99400,99400,99500,99600,99800,99900,100200,100300,100600,100900,101300,101700,102000,102400,102800,103300,103900,104500,105300,106200,107300,108400,109500,110500,111300,112100,112800,113500,114200,114800,115500,116100,116900,117700,118500,119400,120300,121300,122400,123700,124900,126200,127500,128900,130500,132100,133700,135200,136700,138100,139600,141100,142600,144100,145600,147300,149000,150700,152400,154200,155900,157700,159500,161300,163000,164700,166400,168000,169700,171300,172900,174600,176300,178000,179800,181700,183700,185700,187800,190000,192300,194600,196800,199000,201300,203400,205600,207800,210000,212300,214500,216500,218400,220400,222500,224700,226900,229200,231500,233700,235600,237600,239600,241700,243900,246200,248400,250400,252400,254100,255500,256800,257800,258700,259500,260000,260400,260400,260200,259800,259500,259100,258700,258200,257600,256900,256200,255300,254400,253500,252800,252200,251800,251400,250700,249900,249000,247900,246700,245400,243800,242200,240800,239400,238100,236400,234500,232600,230800,229200,227800,226400,225000,223600,222200,220800,219300,217600,215800,214500,213700,213400,213400,213400,213700,213900,214100,214000,213500,213200,213100,212700,211800,210600,209200,207700,205800,204200,203000,201700,200200,199200,198300,197600,196900,196300,195800,195700,196000,196300,196000,195800,195900,196300,197200,198000,198200,198000,198100,198400,198700,199000,199700,200400,201400,202400,203300,204100,205000,206000,206800,207400,208400,209600,210000,210200,210700,211000,211300,212000,213000,214000,214800,215400,215800,216100,216800,217900,219100,220000,220800,221400,222100,222700,223600,224500,225100,225500,226100,226800,227700,228600,229200,229900,231200,232600,234000,235400,237000,239000,241000,243100,244800,246300,247200,248100,249300,250900,252500,254200,255100,256100,257800,259600,261000,262800,264800,266800,268600,270200,271700,273000,274500,275900,277100,277600,277600,277900,278800,279400,279900,280400
40,New Jersey,NJ,11,143200,143100,142900,142700,142500,142300,142300,142500,142900,143300,143700,144000,144300,144600,144900,145200,145400,145600,145800,146100,146500,147100,147600,147900,148200,148500,148900,149200,149700,150100,150600,151200,152000,152900,153700,154500,155400,156200,157100,158000,158900,159800,160800,161900,163200,164700,166100,167400,168700,170000,171200,172500,173700,174900,176200,177600,179100,180700,182300,183900,185600,187400,189200,191100,193100,195100,197300,199500,202000,204500,207000,209600,212300,215100,218000,221000,224200,227600,231000,234500,238000,241200,244300,247300,250200,253200,256200,259200,262200,265100,267900,270600,273300,276000,278900,281900,285100,288600,292200,296000,299900,303800,307600,311400,315100,318900,322500,326200,330200,334200,338200,342300,346200,350100,353800,357200,360500,363400,366100,368700,371100,373100,374600,375600,375900,375600,375000,373900,372800,371900,370900,370100,369300,368100,366600,364900,363200,361400,359700,358000,356300,354500,352500,350700,348600,346100,343000,339700,336300,333200,330200,327300,324600,322000,319200,316400,313400,309900,306400,303900,302300,301200,300500,300000,299800,299800,300100,299000,296500,295100,295000,294000,292200,290300,288200,286000,283300,280600,278000,276200,275200,274300,273100,271500,269600,267800,266300,264900,263400,262000,260500,259400,258900,258400,257600,256900,256600,256300,255800,255700,256000,256400,256600,256700,256800,257100,257800,259100,260700,262100,263200,264300,265300,266100,267100,268100,268700,269100,269500,270100,270600,271100,271600,272000,272100,271900,271800,271700,271600,271800,272300,272900,273500,273900,274300,274300,274600,275000,275300,275500,276100,276800,277400,278000,278400,278400,278300,278800,280000,281300,282500,284500,287800,291100,293600,295600,297800,300200,302500,304600,306500,308600,311000,313300,315000,316400,317600,318700,319800,321300,322900,324300,325200,326400,328100,329400,329200,328500,328300,328300,328500,329000
41,New Mexico,NM,36,113300,113300,113400,113500,113600,113700,113900,114200,114600,115000,115300,115600,115800,116000,116100,116300,116400,116500,116500,116300,115900,115400,114900,114600,114800,115600,116700,118100,119300,120300,120900,121400,121800,122100,122200,122300,122200,122100,122000,121900,121900,121900,122000,122100,122300,122600,122900,123200,123500,123800,124100,124400,124700,125000,125500,126100,127100,128300,129500,130600,131700,132600,133500,134100,134600,134900,135000,135300,135800,136500,137100,137800,138400,138800,139000,139000,138800,138300,137800,137500,137400,137600,138100,138400,138800,139400,140200,141400,142800,144400,146000,147600,149200,151000,152800,154200,154900,154700,154000,153200,152900,153000,153100,152800,151600,149800,148000,147000,146800,147300,148200,149300,150400,151700,153200,155200,157300,159400,161500,163600,165700,167700,169700,171500,173300,174900,176400,177700,178900,179800,180400,180900,181500,182200,182800,183500,183900,184100,184200,184200,184200,184300,184500,184600,184600,184400,184000,183500,182800,182100,181500,181000,180500,180100,179700,179200,178700,178100,177400,176600,175900,175400,175000,174900,175000,175000,175100,174800,174100,173400,172900,172300,171800,171000,169700,168500,167400,166300,165000,163800,162700,161500,160600,159900,159300,158600,158100,157400,156700,156200,155600,154900,154700,154700,154800,154600,154200,154100,154000,153900,153700,153500,153500,153700,153800,153700,153700,153800,154000,154200,154400,154300,154200,154700,155400,155800,156000,156100,156300,156200,156100,156000,156200,156600,157000,157300,157600,158100,158700,159400,160300,161500,162300,163000,163500,163800,163900,163700,163800,164500,165300,165900,166300,166700,167000,167600,168500,169600,170500,171200,171800,172500,173000,173200,173300,173800,174400,175100,175900,177300,178900,180100,180900,181200,182700,185200,187000,187800,189000,190400,191400,192100,193000,194100,195500,196200,195800,195300,195400,196100,197000,197400
43,New York,NY,3,122500,122600,122700,122800,122900,123000,123100,123200,123400,123700,123800,123800,123700,123600,123500,123400,123400,123400,123600,123900,124400,125000,125600,126000,126400,126900,127300,127800,128300,128800,129500,130100,130800,131500,132200,132900,133700,134500,135400,136300,137200,137900,138600,139400,140300,141400,142500,143700,144800,146000,147200,148200,149300,150300,151400,152600,153800,155000,156300,157500,158700,159900,161200,162500,163900,165200,166600,168100,169800,171400,173100,174600,176200,177900,179600,181400,183200,185200,187200,189300,191600,194000,196600,199500,202400,205300,208100,210900,213600,216200,218800,221300,223700,226100,228300,230600,233000,235500,238300,241400,244600,248000,251400,254800,258200,261400,264500,267600,270800,273800,276800,279600,282300,284900,287400,289800,291900,293900,295500,297200,298700,300000,301100,301900,302500,303000,303300,303400,303600,303900,304200,304600,305100,305200,305000,304500,303900,303100,302100,301000,299600,298100,296200,294400,292400,290100,287600,285100,282600,280100,277600,275300,273100,271000,269000,267200,265400,263300,261100,259500,258500,257900,257400,257200,257200,257300,257700,257100,255300,253600,253200,252500,251300,249700,248600,247200,245500,243700,242200,240600,239700,239600,239400,238700,237800,236800,235600,234500,233900,233400,232500,232000,232000,232000,231600,231200,230800,230800,230900,231000,231100,231200,231400,231900,232500,233200,233900,234800,235600,236200,236800,237600,238100,238600,239200,239900,240600,241100,241200,241500,242200,243000,243600,243800,244100,244500,244700,244600,244700,245300,245900,246400,247300,248600,249700,250400,250800,251100,251900,252900,253900,254600,255200,256300,257600,258200,258700,259800,261200,262100,262700,263900,265500,267200,269100,270800,271900,272500,273600,275200,277000,278600,279800,280800,281100,280500,280000,280700,281900,283900,286400,288700,290800,293200,295900,298400,300000,301400,302800,303900,304800,305300
36,North Carolina,NC,10,88600,88500,88500,88700,89000,89400,89900,90500,91200,91900,92700,93400,94000,94600,95000,95300,95500,95600,95600,95400,95000,94500,94100,93800,93800,94200,94900,95800,96800,98000,99100,100100,100900,101400,101900,102300,102800,103400,104200,104900,105700,106400,107100,107800,108400,108900,109300,109800,110200,110600,111100,111600,112200,112800,113300,113700,114100,114400,114600,114800,114900,115100,115200,115300,115400,115500,115700,116000,116300,116700,117200,117600,118000,118300,118500,118700,118900,119200,119600,120000,120500,120900,121200,121500,121900,122400,123000,123600,124100,124600,125000,125500,126100,127000,127900,128900,129900,130700,131300,131900,132400,132900,133400,133700,134000,134100,134200,134500,134900,135400,136100,136800,137600,138400,139200,140100,140900,141800,142600,143500,144400,145300,146100,147000,147800,148500,149200,149800,150500,151100,151700,152200,152700,153100,153400,153600,153800,154000,154000,154100,154000,154000,153900,153800,153700,153400,152800,152200,151500,150800,150200,149800,149400,149100,148800,148600,148200,147600,146900,146300,145800,145300,144800,144500,144500,144600,144700,144400,143800,143400,143300,142900,142400,141700,141300,140900,140100,139200,138500,137800,137100,136600,136100,135500,135300,135400,135400,135100,134900,134700,134700,134600,134600,134600,135000,135400,135400,135300,135200,135000,134900,135000,135200,135400,135800,136300,136500,136800,137300,137600,137900,138400,139000,139300,139400,139500,139900,140300,140500,140700,140700,140800,141100,141500,141900,142300,142800,143500,143800,144000,144300,144800,145200,145700,146100,146500,147000,147600,148100,148900,150000,150700,151400,152200,153300,154200,155000,156000,157200,158100,158900,159800,161000,162100,163000,163500,163900,164300,165200,166100,166800,167800,169100,170200,171100,172200,173200,174400,175700,177100,178800,180600,182200,183500,184600,185200,185500,185900,186800,187600,188800,189900
37,North Dakota,ND,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124500,121300,118200,117300,118400,119700,120400,120900,121400,121200,121000,121800,123100,123900,124700,125200,125100,125000,125000,125400,126400,126700,126800,127400,128900,129900,130100,130100,130700,131400,132000,132400,132900,132900,132900,133500,134200,134400,134600,134500,134000,133700,133600,133600,133700,133400,133100,133400,134000,134500,135100,135200,135200,135300,135400,135400,135300,135200,135300,135500,135900,136100,136600,137300,137800,138400,139200,139900,140300,140800,141200,141500,141800,142300,143200,144100,144600,144500,143800,143000,142800,142900,143300,144000,144500,144800,145200,145600,146000,146600,147700,149300,151200,152900,154300,155700,157100,158300,159300,160500,162000,163500,164700,165700,166700,167500,168400,169100,169800,170800,171800,172600,173500,174600,176100,177500,178700,179800,181000,182100,183300,184400,186000,187600,188600,189300,189900,190300,190600,191200,192000,192800,193800,194800,195500,196200,196700,197200,197800,198500,199200,199900,200400,201200,201900,202500,202900,203300,203700,203600,203500,203500,203400,203300,203300,203300,203400,203500,203300,202900,202600,202700,203700,205300,205800,205400,205500,206100,206600,206900,207000,206900,207400,208800,210000
44,Ohio,OH,7,82800,83000,83300,83600,84000,84400,84800,85100,85400,85600,85900,86100,86400,86700,87000,87300,87600,87900,88200,88500,88800,89100,89500,89900,90400,90700,91100,91500,92000,92400,92800,93300,93700,94100,94500,94800,95100,95400,95700,96000,96300,96700,97100,97600,98200,98700,99300,99800,100300,100600,101000,101500,101900,102300,102800,103200,103700,104200,104700,105100,105500,105900,106300,106700,107200,107700,108100,108500,108900,109300,109700,110000,110300,110700,111100,111500,111800,112200,112600,113000,113500,113900,114300,114800,115300,115700,116000,116300,116600,117000,117400,117800,118100,118400,118700,119100,119400,119800,120100,120400,120700,121000,121300,121500,121800,122100,122300,122500,122700,123000,123300,123600,123900,124100,124300,124500,124600,124700,124800,125000,125100,125200,125200,125200,125100,125000,124800,124700,124600,124500,124400,124200,124000,123800,123400,123000,122500,122100,121600,121100,120500,119900,119300,118700,118100,117500,116800,116200,115600,115100,114600,114200,113900,113500,113200,112800,112400,111900,111400,111000,110700,110500,110300,110200,110100,110100,110100,110100,109800,109700,109800,109800,109600,109300,108900,108200,107400,106600,105700,105000,104600,104300,103900,103400,103200,103000,102800,102600,102500,102500,102500,102600,102900,102700,102600,102500,102400,102300,102500,102600,103000,103400,103700,103700,103900,104100,104400,104700,105000,105300,105500,105800,106000,106300,106600,106900,107300,107800,108300,108800,109000,109200,109600,110200,110500,110700,111100,111500,111800,112000,112400,113000,113400,113600,113800,114100,114400,114900,115400,115900,116400,117000,117500,118000,118500,119200,119700,120200,120700,121200,122100,123100,124200,125000,125700,126200,126600,127200,127900,128500,129000,129500,130100,130700,131400,132300,132800,133400,134300,135400,136400,137600,138800,139500,140100,140200,139800,139500,140100,140900,141800,142600
45,Oklahoma,OK,28,60200,60700,61100,61200,61100,60800,60400,60100,59800,59600,59300,58800,58300,57800,57400,57100,56900,56900,57000,57300,57700,58200,58600,58900,59300,59700,60200,60800,61400,61800,62100,62300,62400,62500,62500,62500,62500,62600,62900,63200,63600,64100,64400,64800,65300,65800,66300,66800,67200,67600,67900,68100,68300,68600,68800,69100,69400,69800,70100,70300,70300,70400,70400,70500,70700,70900,71100,71300,71600,71800,72100,72400,72800,73200,73500,73800,74200,74600,75000,75400,75700,75800,75900,76000,76300,76500,76900,77200,77500,77900,78200,78500,78800,79100,79400,79700,80000,80300,80500,80800,81200,81600,82000,82400,82600,82800,82700,82700,82800,83100,83500,84000,84400,84800,85200,85600,86000,86400,86800,87200,87500,87900,88200,88600,88900,89200,89600,89900,90200,90400,90600,90700,90900,91200,91500,91900,92200,92500,92700,92900,93300,93700,94200,94700,95100,95200,95200,95100,94900,94700,94500,94500,94500,94800,95100,95500,95800,95900,95900,95900,96000,96100,96200,96300,96400,96600,96900,96900,96800,96700,96900,96900,96600,96200,95800,95600,95400,95100,94800,94400,94200,94000,93600,93300,93300,93200,93100,93100,93000,93000,92900,92800,92700,92800,93000,92900,92800,92900,93100,93300,93200,93100,93100,93200,93200,93300,93500,93800,93800,93800,94100,94200,94300,94500,94700,94700,94700,94800,94900,95000,95300,95600,95600,95700,96000,96000,96000,96500,97000,97500,97900,98300,98800,99200,99500,99700,100200,100800,101700,102700,103600,104300,105100,106300,107100,107600,108300,109300,110200,110800,111300,111800,112600,113600,114100,114400,114700,115100,115600,115900,116300,116900,117800,118600,119300,119500,119600,119800,120200,120700,121700,122400,122900,123400,124000,124200,124100,124200,124300,124500,125000,125400
46,Oregon,OR,27,123200,123800,124500,125100,125600,126100,126600,127100,127700,128400,129100,129800,130400,130900,131200,131500,131700,131800,131900,132000,132000,132100,132100,131900,131800,131700,131700,131900,132300,132800,133500,134100,134800,135600,136200,136600,137000,137400,137900,138300,138800,139300,139800,140200,140700,141300,141900,142400,142800,143200,143600,143900,144400,144800,145300,146000,146700,147600,148400,149100,149800,150300,150700,151100,151400,151800,152300,152700,153300,154100,154900,155700,156300,156900,157400,157800,158300,158900,159500,160200,161000,161800,162600,163400,164200,165000,165900,166800,167800,168800,169800,170600,171500,172400,173400,174600,176100,177800,179600,181700,183900,186200,188500,190800,193000,195300,197800,200700,203800,207100,210600,214500,218900,223800,229100,234900,240400,244700,247700,250300,253300,256900,260600,263600,265200,265700,265500,265000,264600,264600,264900,265400,266000,266200,266000,265700,265200,264400,263400,262100,260700,259400,258100,257100,256100,254500,252400,250100,247600,245200,243100,241000,239200,237600,235900,234200,232200,229800,227200,225400,224200,223300,222800,222400,222300,222500,222900,221800,219400,217500,216100,214000,212000,210000,207800,206000,204100,201800,199600,197800,196200,194900,193900,193400,192800,192400,192000,191600,191100,190800,190700,190800,191300,192100,193000,193800,194700,196000,197400,198400,199300,200400,201700,203800,206300,208400,210500,212700,214800,216500,218000,219600,221300,222900,224300,225800,227400,228700,229700,230900,232300,233700,235300,236800,237900,239500,241300,243200,245300,247600,250000,252400,254800,257300,259600,262000,264800,267300,269500,272200,275700,279200,282400,285100,287500,290000,292800,296100,299400,302300,304800,307500,310300,312700,314300,315800,317500,318900,320000,321200,322700,325000,327800,330100,331600,333400,335000,336300,337200,338200,339600,341500,343500,345700,347600,348200,347600,347100,347400,348200,349400,350600
